Id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
33035,30,Local-gov,364310,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,Germany,<=50K
33036,36,Self-emp-inc,108293,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,45,United-States,>50K
33037,47,Self-emp-inc,188610,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
33038,27,Private,369522,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,<=50K
33039,41,Private,121055,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
33040,29,?,427965,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,20,United-States,<=50K
33041,39,Self-emp-inc,329980,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,60,United-States,>50K
33042,19,Private,138153,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
33043,41,Private,121718,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,<=50K
33044,34,Private,193565,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33045,44,Self-emp-inc,37997,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
33046,35,Private,158046,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,70,United-States,<=50K
33047,33,Private,249716,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
33048,47,Private,573583,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Italy,>50K
33049,60,Private,238913,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,>50K
33050,33,Private,53373,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
33051,22,Private,309178,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
33052,53,Private,126592,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,40,United-States,>50K
33053,28,Private,188928,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33054,27,Private,244402,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
33055,24,Private,195808,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
33056,37,Private,189878,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
33057,35,Private,253006,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,38,United-States,>50K
33058,42,Private,221172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33059,23,Private,195767,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33060,30,Private,63910,HS-grad,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
33061,57,Private,61761,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,United-States,<=50K
33062,38,Private,159179,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,>50K
33063,28,Private,120471,HS-grad,9,Never-married,Transport-moving,Not-in-family,Other,Male,0,0,40,United-States,<=50K
33064,21,Private,213341,11th,7,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,1762,40,Dominican-Republic,<=50K
33065,20,?,327462,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
33066,32,Private,44677,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
33067,47,Federal-gov,191858,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
33068,41,Private,529216,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Male,7430,0,45,?,>50K
33069,28,Private,201954,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K
33070,32,Private,29312,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
33071,57,Private,169071,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,28,United-States,<=50K
33072,18,Private,266489,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
33073,37,Private,220314,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K
33074,19,Private,199441,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
33075,37,Private,112271,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
33076,20,Self-emp-not-inc,186014,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,Germany,<=50K
33077,39,Self-emp-not-inc,48063,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
33078,59,Local-gov,161944,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
33079,46,Federal-gov,233555,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
33080,45,Private,82797,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
33081,44,State-gov,351228,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
33082,29,Private,149324,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K
33083,36,Private,285865,Assoc-acdm,12,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
33084,34,Local-gov,124827,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33085,21,Private,77759,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
33086,42,Private,104647,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
33087,38,Local-gov,218184,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
33088,36,Private,185325,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,<=50K
33089,26,Private,117833,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1669,50,United-States,<=50K
33090,73,Private,147551,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,>50K
33091,65,Private,170012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States,<=50K
33092,46,Private,330087,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
33093,47,Private,423222,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
33094,28,Private,172891,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
33095,67,?,183374,HS-grad,9,Widowed,?,Not-in-family,White,Female,2329,0,15,United-States,<=50K
33096,23,Private,216472,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K
33097,41,?,211873,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,1628,5,?,<=50K
33098,42,Self-emp-not-inc,24763,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
33099,41,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
33100,25,?,200681,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
33101,64,State-gov,550848,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33102,57,Private,299358,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,1719,25,United-States,<=50K
33103,31,Private,37546,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,>50K
33104,45,Private,270842,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
33105,19,Private,96176,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
33106,28,State-gov,239130,Some-college,10,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
33107,21,Private,253583,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
33108,29,Private,91547,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
33109,30,Private,251120,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,England,<=50K
33110,51,State-gov,341548,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33111,51,Private,204447,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
33112,65,?,240857,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2377,40,United-States,>50K
33113,39,Private,218490,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
33114,38,Private,111499,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
33115,19,?,141418,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
33116,29,Private,202182,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
33117,60,?,131852,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,>50K
33118,24,Private,89347,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
33119,33,Private,389932,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,55,United-States,<=50K
33120,51,Self-emp-not-inc,388496,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,Puerto-Rico,>50K
33121,61,Self-emp-not-inc,201273,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
33122,53,Private,311350,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
33123,35,Private,498216,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
33124,48,Private,95244,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
33125,43,Private,373403,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33126,47,Private,344916,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33127,31,Private,393357,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,48,United-States,<=50K
33128,23,Private,162593,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
33129,62,Private,192515,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K
33130,29,Private,147889,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
33131,39,Private,115076,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33132,18,Private,20057,7th-8th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
33133,36,Private,242713,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
33134,30,Private,169583,Bachelors,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
33135,46,Private,149949,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33136,41,Private,29762,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
33137,18,?,331511,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
33138,17,Private,394176,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
33139,49,Private,187454,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,United-States,>50K
33140,34,Private,112564,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
33141,17,Private,151141,12th,8,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
33142,31,Private,352465,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
33143,45,Private,304570,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
33144,35,Local-gov,268292,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33145,36,State-gov,183735,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
33146,20,State-gov,37482,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
33147,57,Self-emp-not-inc,286836,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K
33148,26,Private,250038,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
33149,46,Private,173613,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33150,31,Private,42485,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
33151,64,Private,192596,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
33152,28,Self-emp-not-inc,214689,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33153,23,Private,263886,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,20,United-States,<=50K
33154,22,Private,177125,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
33155,24,Private,174043,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
33156,32,Private,396745,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,48,United-States,>50K
33157,31,Private,345122,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,50,United-States,>50K
33158,52,Private,137658,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K
33159,24,Local-gov,249101,HS-grad,9,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
33160,36,Private,74791,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,?,<=50K
33161,44,Private,336513,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
33162,27,Private,205440,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33163,47,Private,158924,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
33164,36,?,176458,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,28,United-States,<=50K
33165,44,Self-emp-not-inc,147206,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,12,United-States,<=50K
33166,38,Private,187999,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
33167,38,Private,300975,Masters,14,Married-civ-spouse,Other-service,Husband,Black,Male,0,1485,40,?,<=50K
33168,69,State-gov,163689,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
33169,29,Private,210498,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33170,28,Private,56179,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,55,United-States,<=50K
33171,39,Private,435638,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
33172,46,Private,318331,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33173,30,Local-gov,154950,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,>50K
33174,25,Self-emp-not-inc,191803,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
33175,35,State-gov,225385,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
33176,29,Local-gov,132412,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
33177,23,Local-gov,177265,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,45,United-States,<=50K
33178,51,Private,320513,7th-8th,4,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,50,Dominican-Republic,<=50K
33179,29,Private,179498,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Germany,<=50K
33180,46,?,177305,Assoc-voc,11,Married-civ-spouse,?,Wife,Black,Female,0,0,35,United-States,>50K
33181,50,Private,146325,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
33182,64,Local-gov,164876,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,20,United-States,<=50K
33183,41,Private,101290,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
33184,41,Private,347653,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
33185,63,Local-gov,57674,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
33186,41,Private,192779,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
33187,25,?,335376,Bachelors,13,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
33188,40,Self-emp-not-inc,107762,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
33189,23,Private,114357,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,50,United-States,<=50K
33190,46,Self-emp-not-inc,317253,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
33191,36,Private,82743,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,Iran,<=50K
33192,29,Private,420054,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33193,27,Private,124953,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K
33194,38,Private,283122,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
33195,40,Private,188942,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Puerto-Rico,<=50K
33196,35,Private,172186,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
